"code_region","departement","hopital","nature","service","etat","autre_precisez","annee_etat","date_etat","date_fin","effectif_total","postes_vacants","site_acquereur","local_devenu","description_victoire","commentaire","destination","nature_destination","prestataire","nb_lits_fermes","transforme_en","ght","ghi","region","id","geom"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","soins de suite et rééducation","réduit (lits fermés)",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réduction SSR de 8 lits fin 2021",NULL,NULL,NULL,"8",NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2272,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","unité de surveillance de courte durée","réouvert",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,"Réouverture de l’USCD début 2022",NULL,NULL,NULL,NULL,NULL,NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2275,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","SMUR","fermé",NULL,2021,"2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2273,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","chirurgie","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"été 2018",NULL,NULL,NULL,NULL,NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2270,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","maternité","fermé",NULL,2018,"2018-03-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2269,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH L. Jallion Saint-Claude - 39","public","médecine","menacé",NULL,2019,"2019-06-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Jura",NULL,"BOURGOGNE FRANCHE-COMTÉ",2274,"0101000020E6100000F34A26F18977174048DFFCFD56314740"
"BFC","39","CH Pasteur - Dole - 39","public","chirurgie","fermé",NULL,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1578,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","réanimation","fermé",NULL,2014,"2014-04-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1577,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","pneumologie","réduit (lits fermés)",NULL,2018,"2018-05-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6",NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1581,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","urgences de nuit","maintenu",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,"été 2022 les urgences de nuit restent ouvertes malgré la décision de fermeture",NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",2799,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","cardiologie","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1582,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","SMUR de nuit","fermé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1579,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","soins intensifs en cardiologie","interrompu",NULL,2017,"2017-05-01","2017-05-31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1580,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","pneumologie","réduit (autre)",NULL,2018,"2018-10-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1583,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","chirurgie","menacé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Chir conventionnelle 2019-2021 : fermeture programmée pour début 2022",NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1584,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","chirurgie","réduit (autre)",NULL,2021,"2021-10-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1585,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","chirurgie","fermé",NULL,2022,"2022-04-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1586,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","39","CH Pasteur - Dole - 39","public","urgences de nuit","interrompu",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"été 2022",NULL,NULL,NULL,NULL,NULL,"GHT Centre Franche Comté",NULL,"BOURGOGNE FRANCHE-COMTÉ",1587,"0101000020E61000004A0DB2FE52E41540FD50E02E9D8A4740"
"BFC","58","Centre 15 de la Nièvre - 58",NULL,"appel 115","transféré",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Suppression : à partir de 10h mardi 2 octobre 2018, les appels au centre 15 de la Nièvre sont pris en charge par le CHU de Dijon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"BOURGOGNE FRANCHE-COMTÉ",277,"0101000020E61000003D10A371EC3E09403BD1DBE2F97F4740"
"BFC","58","CHAN Pierre Bérégovoy Nevers - 58",NULL,"maternité","interrompu",NULL,2022,"2022-04-01","2022-04-30",NULL,NULL,NULL,NULL,NULL,"Interruption maternité avril 2022",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre","CHAN","BOURGOGNE FRANCHE-COMTÉ",243,"0101000020E610000009B2156A3BFB08409CFC1F60607D4740"
"BFC","58","CH Château Chinon - 58","public","USSD","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace USSD, SSR, UAPS fin 2021",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",396,"0101000020E61000007B668C2AF17A0F406F5289D0D1874740"
"BFC","58","CH Château Chinon - 58","public","UAPS","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace USSD, SSR, UAPS fin 2021",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",398,"0101000020E61000007B668C2AF17A0F406F5289D0D1874740"
"BFC","58","CH Château Chinon - 58","public","médecine","réduit (autre)",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture partielle Médecine 2018",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",394,"0101000020E61000007B668C2AF17A0F406F5289D0D1874740"
"BFC","58","CH Château Chinon - 58","public","médecine","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture Médecine prévue fin 2021",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",395,"0101000020E61000007B668C2AF17A0F406F5289D0D1874740"
"BFC","58","CH Château Chinon - 58","public","soins de suite et rééducation","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace USSD, SSR, UAPS fin 2021",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",397,"0101000020E61000007B668C2AF17A0F406F5289D0D1874740"
"BFC","58","CH Clamecy - 58","public","accueil urgences","réduit (autre)","réduction estivale",2021,"2021-07-01","2021-08-01",NULL,NULL,NULL,NULL,NULL,"Réduction estivale de l’accueil des urgences 2021",NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2495,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","urgences de nuit","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2494,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","urgences","réduit (autre)",NULL,2021,"2021-11-01",NULL,NULL,NULL,NULL,NULL,NULL,"Réduction Urgences et SMUR novembre 2021",NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2496,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","urgences","réduit (autre)",NULL,2022,"2022-06-15",NULL,NULL,NULL,NULL,NULL,NULL,"Réduction urgences mi juin 2022",NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2498,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","chirurgie","fermé",NULL,2009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2493,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","urgences","menacé","à vérifier",2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2499,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","maternité","fermé",NULL,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2492,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Clamecy - 58","public","SMUR","réduit (autre)",NULL,2021,"2021-11-01",NULL,NULL,NULL,NULL,NULL,NULL,"Réduction Urgences et SMUR novembre 2021",NULL,NULL,NULL,NULL,NULL,"GHT Sud Yonne Haut-Nivernais",NULL,"BOURGOGNE FRANCHE-COMTÉ",2497,"0101000020E61000002635A12718130C4090DC851111BA4740"
"BFC","58","CH Cosne - Cours sur Loire - 58",NULL,"maternité","fermé",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",1604,"0101000020E6100000744BA0D5766A0740786E061B3BB54740"
"BFC","58","CH Decize – 58",NULL,"urgences de nuit","menacé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2490,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"chirurgie","maintenu",NULL,1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2491,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"chirurgie conventionnelle","réduit (lits fermés)",NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Plateaux techniques et fermeture chirurgie conventionnelle (perte de 22 lits sur 30) 2018-2019",NULL,NULL,NULL,"22",NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2487,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"plateau technique","fermé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Plateaux techniques et fermeture chirurgie",NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2488,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"stérilisation","transféré",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stérilisation fin 2017 vers Nevers","CHAN Pierre Bérégovoy Nevers - 58",NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2486,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"laboratoire","transféré",NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Laboratoire 2015 vers Nevers","CHAN Pierre Bérégovoy Nevers - 58",NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2485,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"centre IVG","menacé",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2489,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Decize – 58",NULL,"maternité","autre","suspendu",2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2484,"0101000020E61000006AFB812524A00B401115B9F13A694740"
"BFC","58","CH Henri Dunant La-Charité-sur-Loire - 58","public","médecine","fermé",NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fermeture Médecine faute de médecin début 2022",NULL,NULL,NULL,NULL,NULL,"GHT de la Nièvre",NULL,"BOURGOGNE FRANCHE-COMTÉ",2514,"0101000020E6100000D8AD88A2F0200840229F047195974740"
"BFC","58","Clinique Cosne-Cours-sur-Loire – 58","privé","chirurgie","fermé",NULL,2019,"2019-11-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"BOURGOGNE FRANCHE-COMTÉ",260,"0101000020E6100000BEBEEB848D6B0740172E3B20BAB34740"
"BFC","70","HD site de Gray 70","public","urgences","menacé",NULL,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Urgences 2017-2018",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1756,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Gray 70","public","unité de soins critiques","interrompu",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interruption de l’Unité de Soins Critiques (9 lits) été et automne 2021",NULL,NULL,NULL,"9",NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1758,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Gray 70","public","urgences","réduit (autre)",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réduction estivale des urgences 2021",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1757,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Gray 70","public","chirurgie","fermé",NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1753,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Gray 70","public","urgences","menacé",NULL,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1755,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Gray 70","public","maternité","fermé",NULL,2002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1754,"0101000020E6100000717922AB845E1640610A42BB0DB94740"
"BFC","70","HD site de Lure 70","public","urgences consultations non programmées","réduit (autre)","horaires d'ouverture",2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réduction Urgences CNP de Lure (fermeture à 20h30 au lieu de 24h) 2020",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1960,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","urgences de nuit","fermé",NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",17,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","urgences de soir","menacé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menaces urgences de soir 2011 Lure & Luxeuil",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1961,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","SMUR","menacé",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1962,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","SMUR","menacé",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1963,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","neurologie","menacé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1964,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","radiologie","privatisé",NULL,2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Radiologie publique fermée : privatisation 2021",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",2820,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","urgences","réduit (autre)",NULL,2022,"2022-07-01","2022-08-31",NULL,NULL,NULL,NULL,NULL,"Réduction aux urgences été 2022",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",2821,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","maternité","maintenu",NULL,1982,NULL,NULL,NULL,NULL,NULL,NULL,"1982-1996 maintien de la maternité de 1982 à 1996 après une longue lutte",NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1967,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","laboratoire","fermé",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",20,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","SMUR","réouvert",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,"réouverture en fin 2006 d'un SMUR et maintien partiel des urgences dans les deux sites Lure et Luxeuil",NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1968,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","urgences","maintenu",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,"réouverture en fin 2006 d'un SMUR et maintien partiel des urgences dans les deux sites Lure et Luxeuil",NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1969,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","urgences","victoire",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,"victoire sur la réorganisation de urgences en Franche Comté : maintien de tous les Smur (dont Lure), ouverture d'un Smur supplémentaire et prévision d'un 2° hélicoptère (été 2013)",NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1970,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","SMUR","maintenu",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,"victoire sur la réorganisation de urgences en Franche Comté : maintien de tous les Smur (dont Lure), ouverture d'un Smur supplémentaire et prévision d'un 2° hélicoptère (été 2013)",NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",1971,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","soins intensifs","fermé",NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",509,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","cardiologie","fermé",NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",18,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","chirurgie","fermé",NULL,2004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",19,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Lure 70","public","maternité","fermé",NULL,1996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône","HD 70","BOURGOGNE FRANCHE-COMTÉ",15,"0101000020E61000009A123B9F5C021A40648383485DD74740"
"BFC","70","HD site de Luxeuil 70","public","maternité","fermé",NULL,2003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1912,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","menacé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menace SMUR Luxeuil 2011",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1966,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","urgences de soir","menacé",NULL,2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Menaces urgences de soir 2011 Lure & Luxeuil",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1965,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","urgences","maintenu",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1923,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","maintenu",NULL,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1925,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","maintenu",NULL,2011,"2011-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1924,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","réouvert",NULL,2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1922,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","interrompu",NULL,2014,"2014-07-01","2014-08-31",NULL,NULL,NULL,NULL,NULL,"SMUR fermé temporairement été 2014",NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1918,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","urgences consultations non programmées","fermé",NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1921,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
"BFC","70","HD site de Luxeuil 70","public","SMUR","fermé",NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GHT de la Haute-Saône",NULL,"BOURGOGNE FRANCHE-COMTÉ",1920,"0101000020E6100000FADDEAC931851940EC98932A3BE94740"
