nom_hopital;id;id_hopital;suppressions;effectif_total;postes_vacants;service;etat;date_etat;date_fin;annee_etat;nb_lits_fermes;nb_lits_menaces;categorie;commentaire;detail_reduction;autre_etat;description_victoire;local_devenu;transforme_en;prestataire
CH Leclaire Sarlat - 24;1822;17;;;;centre de dépistage du cancer du sein;réouverture;2020-07-09;;2020;;;oncologie;;;;;;;
CH Leclaire Sarlat - 24;2998;17;;;;urgences;menace;;;-1;;;urgences;menace permanente 2020-2023;;;;;;
CH Leclaire Sarlat - 24;3044;17;;;;maternité;fermeture;;;2023;;;maternité;fermeture fin 2023;;;;;;
CH Leclaire Sarlat - 24;3043;17;;;;maternité;menace;;;2022;;;maternité;menace fermeture 2022-2023;;;;;;
CH Leclaire Sarlat - 24;1820;17;;;;chirurgie;maintien;2013-11-01;;2013;;;chirurgie;;;;2013 :moratoire accepté sur la chirurgie (novembre 2013);;;
CH Leclaire Sarlat - 24;3154;17;;;;maternité;victoire;;;2023;;;maternité;Maintien de la maternité été 2023 suite aux mobilisations;;;;;;
CH Leclaire Sarlat - 24;3163;17;;;;maternité;interruption;;;2023;;;maternité;Nouvelles interruptions à la maternité en août et début septembre 2023;;;;;;
CH Leclaire Sarlat - 24;3207;17;;;;urgences de nuit;interruption;;;2024;;;urgences;Urgences fermées la nuit, accès par le 15 uniquement en février 2024;;;;;;
CH Leclaire Sarlat - 24;3260;17;;;;maternité;interruption;;;2024;;;maternité;Maternité à nouveau interrompue du 25/07 au 09/09/2024;;;;;;
CH Leclaire Sarlat - 24;3135;17;;;;maternité;réduction;;;2023;;;maternité;Fermeture du plateau technique de la maternité 21/07-07/08 2023;;;;;;
CH Leclaire Sarlat - 24;3136;17;;;;urgences;réduction;;;2023;;;urgences;Filtrage obligatoire des urgences par le 15, été 2023;;;;;;
CH Leclaire Sarlat - 24;3240;17;;;;maternité;réduction;;;2024;;;maternité;Plateau obstétrical suspendu le 20/05/2024 jusqu'au 15/07/2024.;;;;;;
CH Leclaire Sarlat - 24;1810;17;;;;soins continus;fermeture;;;2013;;;soins critiques;;;;;;;
CH Leclaire Sarlat - 24;1814;17;;;;centre de dépistage du cancer du sein;fermeture;;;2019;;;oncologie;;;;;;;
CH Leclaire Sarlat - 24;1811;17;;;;chirurgie conventionnelle;fermeture;;;2013;;;chirurgie;;;;;;;
CH Leclaire Sarlat - 24;1812;17;;;;chirurgie orthopédique;fermeture;;;2014;;;chirurgie;;;;;;;
CH Leclaire Sarlat - 24;1813;17;;;;stérilisation;fermeture;;;2017;;;;Pôle de stérilisation 2017;;;;;;
CH Leclaire Sarlat - 24;1809;17;;;;unité de surveillance;fermeture;;;2012;;;;(fin 2012);;;;;;
CH Leclaire Sarlat - 24;1815;17;;;;urgences;fermeture;;;2021;;;urgences;été 2021;;;;;;
CH Les marronniers Toulon-sur-Arroux – 71;2502;830;;;;soins de suite et rééducation;menace;;;2021;;;soins de suite et rééducation;fin 2021;;;;;;
CH Les marronniers Toulon-sur-Arroux – 71;2501;830;;;;cuisine;fermeture;;;2021;;;services annexes;fin 2021;;;;;;
CH Libourne - 33;692;249;;;;maternité;menace;;;-1;;;maternité;Maternité années 201x;;;;;;
CH Libourne - 33;484;249;;;;maladies infectieuses;interruption;2022-07-01;2022-08-31;2022;;;;Interruption estivale du service des maladies infectieuses 2022;réduction estivale;;;;;
CH Lillebonne - 76;309;267;;;;SMUR;menace;;;2019;;;SMUR;;;;;;;
CH Lillebonne - 76;308;267;;;;urgences;menace;;;2019;;;urgences;;;;;;;
CH Lillebonne - 76;307;267;;;;chirurgie;fermeture;;;-1;;;chirurgie;;;;;;;
CH Lisieux - 14;1435;177;;;;blanchisserie;réduction;;;2015;;;services annexes;perte de postes;;;;;;
CH Lisieux - 14;1434;177;;;;chirurgie;fusion;;;2021;;;chirurgie;fusion avec gastro-entérologie;;;;;;
CH Lisieux - 14;2964;177;;;;gastro-entérologie;fusion;;;2021;;;;avec médecine interne;;;;;;
CH Lisieux - 14;1433;177;;;;médecine interne;fermeture;;;2020;;;médecine;;;;;;;
CH Lisieux - 14;1432;177;;;;centre mucoviscidose;fermeture;;;2014;;;;;;;;;;
CH Lisieux - 14;1431;177;;;;unité long séjour;fermeture;;;-1;;;;;;;;;;
CH Lodève - 34;144;43;;;;CAPS;interruption;;;2022;;;;début 2022;;;;;;
CH Lodève - 34;541;43;;;;urgences;menace;;;2022;;;urgences;;;;;;;
CH Lodève - 34;3230;43;;;;urgences;menace;;;2024;;;urgences;Nouvelle menace sur les urgences début 2024;;;;;;
CH Lodève - 34;143;43;;;;chirurgie programmée;fermeture;;;2008;;;chirurgie;;;;;;;
CH Louis Mourier Colombes - 92;2759;86;;;;centre IVG;menace;;;2010;;;IVG;;à vérifier;;;;;
CH Louis Mourier Colombes - 92;552;86;;;;urgences;menace;;;2022;;;urgences;Crise urgence début 2022;;;;;;
CH Louis Mourier Colombes - 92;551;86;;;;urgences de nuit;menace;;;-1;;;urgences;Menace Urgences de nuit années 2010;;;;;;
CH Louis Mourier Colombes - 92;164;86;;;;médecine nucléaire;fermeture;;;2012;;;médecine;;;;;;;
CH Lourdes - 65;1946;234;;;;addictologie;transfert;;;-1;;;addictologie;;;;;;;
CH Lourdes - 65;1942;234;;;;cardiologie;réduction;2009-01-01;;2009;;;cardiologie;Cardio Explorations fonctionnelles - janvier 2009;;;;;;
CH Lourdes - 65;1949;234;;;;maternité;menace;;;2014;;;maternité;Crise globale : risque disparition 2014, et de fermeture de la maternité et de la réanimation;;;;;;
CH Lourdes - 65;1945;234;;;;endoscopie;réduction;;;2009;;;imagerie médicale;;;;;;;
CH Lourdes - 65;1943;234;;;;chirurgie;réduction;;;2008;;;chirurgie;;;;;;;
CH Lourdes - 65;1944;234;;;;gastrologie;réduction;;;2009;;;;;;;;;;
CH Lourdes - 65;1947;234;;;;HIV;transfert;;;-1;;;;;;;;;;
CH Lourdes - 65;1950;234;;;;réanimation;menace;;;2014;;;réanimation;Crise globale : risque disparition 2014, et de fermeture de la maternité et de la réanimation;;;;;;
CH Lourdes - 65;1951;234;;;;maternité;fermeture;;;2015;;;maternité;Transformé en CPP;;;;;;
CH Lourdes - 65;1948;234;;;;maladies infectieuses;fermeture;;;-1;;;;;;;;;;
CH Lozère - Mende - 48;1766;674;;;;réanimation;menace;2012-08-01;;2012;;;réanimation;août 2012;;;;;;
CH Lozère - Mende - 48;2996;674;;;;chirurgie orthopédique;menace;2012-10-01;;2012;;;chirurgie;Prévision de fermeture de lits de chirurgie orthopédique octobre 2012;fermeture de lits;;;;;
CH Lumière Riez - 04;664;370;;;;médecine;menace;;;2012;;;médecine;;;;;;;
CH Lunéville - 54;3232;261;;;;maternité;menace;;;2024;;;maternité;Menace maternité printemps 2024;;;;;;
CH Lunéville - 54;3220;261;;;;maternité;victoire;;;2024;;;maternité;réouverture en avril 2024;;;;;;
CH Lunéville - 54;3203;261;;;;maternité;interruption;;;2024;;;maternité;Maternité suspendue 2 mois en début 2024 par manque de gynécologues-obstétriciens;;;;;;
CH Lunéville - 54;255;261;;;;laboratoire;fermeture;2020-04-01;;2020;;;laboratoire;avril 2020;;;;;;
CH Léon Bérard Morez - 39;522;827;;;;médecine;menace;2017-06-01;;-1;10;;médecine;Menace sur les 10 lits de médecine juin 2017;;;;;;
CH Léopold Bellan Paris-14;1447;527;;;;laboratoire;fermeture;;;2015;;;laboratoire;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;2965;527;;;;gériatrie;fermeture;;;2014;;;gériatrie;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1448;527;;;;imagerie;fermeture;;;2015;;;imagerie médicale;;;;;;;
CH Léopold Bellan Paris-14;1453;527;;;;chirurgie;fermeture;;;2015;;;chirurgie;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1444;527;;;;médecine interne;fermeture;;;2015;;;médecine;Transfert sur le site Losserand du même hôpital;;transféré;;;;
CH Léopold Bellan Paris-14;1449;527;;;;archives;fermeture;;;2015;;;administration;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1455;527;;;;stérilisation;fermeture;;;2015;;;;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1451;527;;;;soins de suite;fermeture;;;2015;;;soins de suite et rééducation;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1458;527;;;;soins de suite et rééducation neurologique;fermeture;;;2015;;;soins de suite et rééducation;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1454;527;;;;bloc opératoire;fermeture;;;2015;;;bloc opératoire;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1457;527;;;;urgences;fermeture;;;2015;;;urgences;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1452;527;;;;proctologie;fermeture;;;2015;;;;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1445;527;;;;rhumatologie;fermeture;;;2015;;;;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1450;527;;;;brancardage;fermeture;;;2015;;;;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1456;527;;;;anesthésie;fermeture;;;2015;;;;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Léopold Bellan Paris-14;1446;527;;;;neurologie;fermeture;;;2015;;;neurologie;Transfert sur le site Losserand du même hôpital;;transfert;;;;
CH Lézignan-Corbières - 11;416;423;;;;médecine;menace;;;2020;15;;médecine;Problème en Médecine (15 lits) en 2020;;;;;;
CH Lézignan-Corbières - 11;415;423;;;;chirurgie;fermeture;;;-1;;;chirurgie;;à vérifier;;;;;
CH Lézignan-Corbières - 11;414;423;;;;urgences;fermeture;2008-01-01;;2008;;;urgences;Urgences 24-24 - janvier 2008;;;;;;
CH M. Perret Tullins - 38;122;802;;;;chirurgie;fermeture;;;1987;;;chirurgie;;;;;;;
CH Marne Cantereine - 77;148;754;;;;maternité;fermeture;;;2011;;;maternité;;;;;;;
CH Mas Careiron Uzès - 30;526;26;;;;unité psychiatrique;maintien;;;2016;;;psychiatrie;;;;;;;
CH Mauriac - 15;2331;380;;;;urgences;menace;;;2017;;;urgences;;;;;;;
CH Mauriac - 15;2328;380;;;;maternité;fermeture;2007-01-01;;2007;;;maternité;janvier 2007;;;;;;
CH Mauriac - 15;2330;380;;;;dialyse;fermeture;;;2017;;;;;;;;;;
CH Mauriac - 15;2329;380;;;;chirurgie;fermeture;2009-02-01;;2009;;;chirurgie;février 2009;;;;;;
CH Mauvezin - 32;683;413;;;;médecine;maintien;;;-1;;;médecine;;;;;;;
CH Menton - 06;465;728;;;;maternité;fermeture;;;2003;;;maternité;;;;;;;
CH Michel Mazéas Douarnenez - 29;40;193;;;;chirurgie ambulatoire;fermeture;2015-02-01;;2015;;;chirurgie;février 2015;;;;;;
CH Michel Mazéas Douarnenez - 29;39;193;;;;chirurgie hors ambulatoire;transfert;;;2014;;;chirurgie;Chirurgie (sauf ambulatoire) transférée sur Quimper janvier 2014;;;;;;
CH Michel Mazéas Douarnenez - 29;42;193;;;;soins de suite et rééducation;privatisation;2019-01-01;;2019;;;soins de suite et rééducation;Privatisation SSR janvier 2019;;;;;;
CH Michel Mazéas Douarnenez - 29;2268;193;;;;urgences;;;;2010;;;urgences;;à vérifier;;;;;
CH Michel Mazéas Douarnenez - 29;43;193;;;;EHPAD;privatisation;2021-02-01;;2021;;;gériatrie;Privatisation EHPAD février 2021;;;;;;
CH Michel Mazéas Douarnenez - 29;2986;193;;;;SMUR;menace;;;2018;;;SMUR;Problèmes SMUR;;;;;;
CH Michel Mazéas Douarnenez - 29;41;193;;;;SMUR de nuit;fermeture;;;2019;;;SMUR;;fermeture nocturne;;;;;
CH Michel Mazéas Douarnenez - 29;38;193;;;;maternité;fermeture;;;1999;;;maternité;;;;;;;
CH Migennes - 89;1523;231;;;;maternité;fermeture;;;1994;;;maternité;;;;;;;
CH Millau - 12;2714;275;;;;soins de suite et rééducation;interruption;;;2021;;;soins de suite et rééducation;Interruption du SSR de Millau par manque de personnel infirmier-aides soignantes été 2021;;;;;;
CH Millau - 12;2716;275;;;;maternité;menace;;;2012;;;maternité;;;;;;;
CH Millau - 12;2717;275;;;;maternité;menace;;;2015;;;maternité;2015-16;;;;;;
CH Millau - 12;2712;275;;;;maternité;menace;;;2014;;;maternité;Lien avec CHU Montpellier, c'est mieux, mai pb maternité constant encore en 2014;à vérifier;;;;;
CH Millau - 12;2718;275;;;;soins de suite et rééducation;menace;;;2020;;;soins de suite et rééducation;SSR 2020-22;;;;;;
CH Millau - 12;2713;275;;;;chirurgie;interruption;;;2020;;;chirurgie;faute d'anesthésiants 2020;;;;;;
CH Millau - 12;2719;275;;;;maternité;maintien;;;2017;;;maternité;;;;2017 : Renouvellement pour 5 ans;;;
CH Millau - 12;2715;275;;;;soins de suite et rééducation;fermeture;2022-05-01;;2022;;;soins de suite et rééducation;Fermeture SSR mai 2022;;;;;;
CH Monod - Le Havre - 76;3215;585;;;;urgences;réduction;;;2024;;;urgences;Urgences débordées en février 2024.: difficultés d'accès;;;;;;
CH Monpensier Trévoux - 01;2313;810;;;;maternité;fermeture;;;1975;;;maternité;;;;;;;
CH Mont-Dore - 63;1520;786;;;;urgences;menace;;;2015;;;urgences;;;;;;;
CH Montauban - 82;446;77;;;;chirurgie orthopédique;réduction;;;2015;;;chirurgie;;;;;;;
CH Montauban - 82;447;77;;;;SMUR;réduction;;;2021;;;SMUR;Réduction SMUR et Urgences fin 2021;;;;;;
CH Montauban - 82;448;77;;;;urgences;réduction;;;2021;;;urgences;Réduction SMUR et Urgences fin 2021;;;;;;
CH Montauban - 82;682;77;;;;urgences;menace;;;2022;;;urgences;Grave crise aux urgences 2022;;;;;;
CH Montauban - 82;3048;77;;;;psychiatrie;réduction (lits fermés);;;2023;;;psychiatrie;Réduction de 30 lits de psychiatrie printemps 2023;;;;;;
CH Montauban - 82;3106;77;;;;cardiologie;interruption;;;2023;;;cardiologie;Cardiologie fermée en juin 2023;;;;;;
CH Montluçon - 03;2745;347;;;;SMUR;menace;;;2019;;;SMUR;;;;;;;
CH Montluçon - 03;2748;347;;;;pédiatrie;menace;2022-06-01;;2022;;;pédiatrie;Grave crise en pédiatrie juin 2022;;;;;;
CH Montluçon - 03;2738;347;;;;ophtalmologie;privatisation;;;2010;;;;Fermeture ophtalmologie vers clinique Saint-François fin 2010;à vérifier;;;;;
CH Montluçon - 03;2743;347;;;;chirurgie;menace;;;-1;;;chirurgie;Inquiétudes sur les chirurgies. L’ARS estime qu’il y a trop de blocs (clinique et  CH) sur le bassin !!! Problème de recrutement médical, notamment Anesthésistes.;;;;;;
CH Montluçon - 03;2744;347;;;;psychiatrie;menace;;;2016;;;psychiatrie;;;;;;;
CH Montluçon - 03;2747;347;;;;urgences;menace;;;2022;;;urgences;Grave crise aux urgences début 2022;;;;;;
CH Montluçon - 03;2741;347;;;;psychiatrie;réduction;;;-1;;;psychiatrie;Fermeture d’une unité de Psychiatrie;;;;;;
CH Montluçon - 03;2746;347;;;;pôle mère-enfant;menace;;;2021;;;;;;;;;;
CH Montluçon - 03;2739;347;;;;maternité;fusion;;;-1;;;maternité;Fermeture de la Maternité de la clinique privée et regroupement de l’activité sur l’hôpital;;;;;;
CH Montluçon - 03;2740;347;;;;médecine;réduction;;;2015;35;;médecine;Lutte fin 2015 contre suppression de 40 postes et 35 lits de médecine;fermeture de lits;;;;;
CH Montluçon - 03;2737;347;;;;chirurgie ophtalmologique;fermeture;;;-1;;;chirurgie;Chir. de spécialité (OPH);à vérifier;;;;;
CH Montluçon - 03;2742;347;;;;centre de santé;fermeture;;;2021;;;;;;;;;;
CH Morlaix - 29;2245;40;;;;cardiologie;menace;;;2017;;;cardiologie;;;;;;;
CH Morlaix - 29;2241;40;;;;cuisine;sous-traitance;;;2018;;;services annexes;Externalisation des cuisines 2018;;;;;;
CH Morlaix - 29;2246;40;;;;psychiatrie;menace;;;2017;;;psychiatrie;Partie psychiatrie 2017;;;;;;
CH Morlaix - 29;2247;40;;;;chirurgie;menace;;;2021;;;chirurgie;Crise chirurgie 2021;;;;;;
CH Morlaix - 29;2248;40;;;;urgences;maintien;;;-1;;;urgences;;;;Belle résistance pour maintenir les moyens aux urgences;;;
CH Morlaix - 29;2244;40;;;;psychiatrie;réduction;;;2021;;;psychiatrie;Nouvelle Réduction psychiatrie fin 2021;;;;;;
CH Morlaix - 29;2243;40;;;;psychiatrie;réduction;;;2019;;;psychiatrie;;;;;;;
CH Morlaix - 29;3177;40;;;;urgences;réduction;;;2023;;;urgences;Plan blanc à cause surtout de la saturation des urgences novembre 2023;;;;;;
CH Morlaix - 29;2242;40;;;;soins intensifs en cardiologie;fermeture;;;2018;;;cardiologie;Unité de soins intensifs en Cardiologie 2018-2020;;;;;;
CH Morlaix - 29;2240;40;;;;accueil urgences;fermeture;;;2015;;;urgences;;;;;;;
CH Mâcon - 71;2500;819;;;;psychiatrie;réduction;2021-10-01;;2021;;;psychiatrie;Réduction psychiatrie aux Chanaux octobre 2021;;;;;;
CH Mémorial Saint Lô (50);3066;197;;;;urgences pédiatriques;menace;;;2023;;;urgences;Difficulté des urgences pédiatriques printemps 2023;;;;;;
CH Mémorial Saint Lô (50);242;197;;;;unité psychiatrique;fermeture;;;2015;;;psychiatrie;Unité psychiatrique (18 postes) 2015;;;;;;
Ch Nappez Morteau - 25;2461;824;;;;radiologie;fermeture;;;2022;;;imagerie médicale;Fermeture Cabinet Privé de radiologie 2022;;;;;;
CH Narbonne;1480;657;;;;oncologie;interruption;2019-03-01;;2019;;;oncologie;mars 2019;;;;;;
CH Niel Valréas - 84;1508;451;;;;chirurgie gynécologique;réduction;;;2008;;;chirurgie;fin 2008;fermeture de lits;;;;;
CH Niel Valréas - 84;1509;451;;;;maternité;fermeture;;;2009;;;maternité;menacée été 2009;;;;;;
CH Niel Valréas - 84;1507;451;;;;soins continus;fermeture;;;2008;;;soins critiques;fin 2008;;;;;;
CH Niel Valréas - 84;1506;451;;;;chirurgie;fermeture;;;2008;;;chirurgie;fin 2008;;;;;;
CH Niort - 79;1957;611;;;;psychiatrie;interruption;2021-10-01;;2021;24;;psychiatrie;Interruption provisoire (en psychiatrie) de l’unité du Marais avec répartition des patients vers les secteurs de psychiatrie adulte. Réduction psychiatrie (20 lits) annoncé en octobre 2021 - 24 lits fermés de fait en janvier 2022;;;;;;
CH Niort - 79;1959;611;;;;anesthésie;menace;;;2021;;;;Difficultés des personnels anesthésistes;;;;;;
CH Niort - 79;1958;611;;;;soins de court séjour;réduction;2021-10-01;;2021;5;;soins de suite et rééducation;Réduction temporaire de cinq lits par unité de soins de court séjour. Octobre 2021;fermeture de lits;;;;;
CH Nogent le Rotrou - 28;1487;180;;;;maternité;fermeture;;;2002;;;maternité;;;;;;;
CH Nogent le Rotrou - 28;1488;180;;;;chirurgie;fermeture;;;2008;;;chirurgie;;;;;;;
CH Oloron Sainte Marie - 64;2673;203;;;;maternité;menace;;;2009;;;maternité;;à vérifier;;;;;
CH Oloron Sainte Marie - 64;2666;203;;;;maternité;transfert;;;2002;;;maternité;Maternité reprise en 2002 par l'hôpital;;;;;;
CH Oloron Sainte Marie - 64;2669;203;;;;unité de surveillance continue;réduction;2021-12-01;;2021;;;;Réduction bloc opératoire et unité de surveillance continue décembre 2021;;;;;;
CH Oloron Sainte Marie - 64;2671;203;;;;unité de surveillance continue;réduction;;;2022;;;;Réduction bloc opératoire et unité de surveillance continue avril 2022;;;;;;
CH Oloron Sainte Marie - 64;2668;203;;;;bloc opératoire;réduction;2021-12-01;;2021;;;bloc opératoire;Réduction bloc opératoire et unité de surveillance continue décembre 2021;;;;;;
CH Oloron Sainte Marie - 64;2670;203;;;;bloc opératoire;réduction;2022-04-01;;2022;;;bloc opératoire;Réduction bloc opératoire et unité de surveillance continue avril 2022;;;;;;
CH Oloron Sainte Marie - 64;2672;203;;;;urgences;réduction;;;2022;;;urgences;Réductions des urgences printemps 2022;;;;;;
CH Oloron Sainte Marie - 64;3111;203;;;;chirurgie;interruption;;;2023;;;chirurgie;Interruption bloc opératoire 31/07-15/08/2023 et à nouveau fin septembre-03/10/2023;;;;;;
CH Oloron Sainte Marie - 64;2667;203;;;;maternité;fermeture;;;2017;;;maternité;Maternité fin 2017;;;;;;
CH Orthez - 64;1518;202;;;;court séjour gériatrique;interruption;2022-05-01;2022-08-31;2022;;;gériatrie;Service gériatrie court séjour annoncée pour 4 mois : mai-août 2022;;;;;;
CH Orthez - 64;1517;202;;;;SMUR;interruption;;;2021;;;SMUR;Multiples interruptions SMUR fin 2021 – début 2022;;;;;;
CH Orthez - 64;1516;202;;;;maternité;fermeture;;;2014;;;maternité;;;;;;;
CH P. Dezarnaulds Gien - 45;44;145;;;;chirurgie;transfert;;;2017;;;chirurgie;Crise en chirurgie dans la Clinique en octobre 2017 : intervention du CHR Orléans. Pour une fois le public s'empare progressivement du privé;;;;;;
CH P. Dezarnaulds Gien - 45;3022;145;;;;urgences;réduction;;;2023;;;urgences;Fermeture des urgences de nuit début 2023 (01/03/2023);;;;;;
CH Paimpol - 22;2211;366;;;;SMUR;menace;;;2017;;;SMUR;Menaces aux urgences de nuit et SMUR 2017-2018;;;;;;
CH Paimpol - 22;2210;366;;;;urgences de nuit;menace;;;2017;;;urgences;Menaces aux urgences de nuit et SMUR 2017-2018;;;;;;
CH Paimpol - 22;2209;366;;;;périnatalité;réduction;;;2019;;;;Fin nuit au Centre de périnatalité 2019;fermeture nocturne;;;;;
CH Paimpol - 22;2206;366;;;;maternité;fermeture;;;2003;;;maternité;;;;;;;
CH Paimpol - 22;2207;366;;;;chirurgie;fermeture;;;2011;;;chirurgie;;;;;;;
CH Paimpol - 22;2208;366;;;;hospitalisation pédiatriques;fermeture;;;2014;;;;Hospitalisations pédiatriques 2014 ?;à vérifier;;;;;
CH Pasteur - Dole - 39;1587;495;;;;urgences de nuit;interruption;;;2022;;;urgences;été 2022;interruption estivale;;;;;
CH Pasteur - Dole - 39;1585;495;;;;chirurgie;réduction;2021-10-01;;2021;;;chirurgie;;;;;;;
CH Pasteur - Dole - 39;1580;495;;;;soins intensifs en cardiologie;interruption;2017-05-01;2017-05-31;2017;;;cardiologie;mai 2017;;;;;;
